_split,query_id,rows,unique_dates,minimum_date,maximum_date,applications,multi_date
train,Q_de1a45f482ee131b29c3,4,2,2013-09-18,2013-11-27,2,True
train,Q_de1b10ccdfbd06df4024,2,1,2015-04-29,2015-04-29,1,False
train,Q_de1ead44aa149901f259,2,1,2016-03-02,2016-03-02,1,False
train,Q_de202d5f078ec44ac769,2,1,2014-11-12,2014-11-12,1,False
train,Q_de2e95771b62c974a763,2,1,2015-11-18,2015-11-18,1,False
train,Q_de2fa3c20d4cb7f44180,2,1,2015-07-08,2015-07-08,1,False
train,Q_de30e9c244d8af42443e,2,1,2015-06-17,2015-06-17,1,False
train,Q_de438adbfd40e223683d,2,1,2016-01-27,2016-01-27,1,False
train,Q_de444f58ab89251af397,2,1,2015-08-05,2015-08-05,1,False
train,Q_de46b7991110db184be2,2,1,2015-06-24,2015-06-24,1,False
train,Q_de4a3d641b2f94516307,2,1,2016-06-22,2016-06-22,1,False
train,Q_de4f4d8f3b8d5fd40542,2,1,2015-10-07,2015-10-07,1,False
train,Q_de52d764c26acb8d68e0,2,1,2013-11-13,2013-11-13,1,False
train,Q_de5990def9ea3b1f3542,2,1,2013-03-20,2013-03-20,1,False
train,Q_de5ce1241ab637d74e87,2,1,2012-12-19,2012-12-19,1,False
train,Q_de5fad9fe4f70fbbba57,2,1,2015-02-11,2015-02-11,1,False
train,Q_de6c923bb49f59e24eed,2,1,2015-09-30,2015-09-30,1,False
train,Q_de854c4e7cb6b20b9713,2,1,2016-04-20,2016-04-20,1,False
train,Q_de910181013e2e975ca0,2,1,2013-01-23,2013-01-23,1,False
train,Q_de91d312e8bed9446d92,2,1,2016-09-07,2016-09-07,1,False
train,Q_dea0d9fc895453bad896,2,1,2016-06-01,2016-06-01,1,False
train,Q_deac7d9c587a6062f882,2,1,2013-01-23,2013-01-23,1,False
train,Q_deacd6a98dcc9bef1143,2,1,2014-09-10,2014-09-10,1,False
train,Q_deacea53bb7f37446051,2,1,2015-09-02,2015-09-02,1,False
train,Q_debc5884cccec1f29366,4,2,2014-07-09,2014-09-03,2,True
train,Q_ded9cdd2fba3a6c5c3a0,2,1,2016-03-16,2016-03-16,1,False
train,Q_dee32bb034124d59eacf,2,1,2012-10-31,2012-10-31,1,False
train,Q_dee4974e6d4a64794e12,2,1,2016-02-24,2016-02-24,1,False
train,Q_dee7c66a8c8a6c7a8fc9,2,1,2016-04-13,2016-04-13,1,False
train,Q_deef100a16ba6461b09d,2,1,2016-03-02,2016-03-02,1,False
train,Q_def93b15ef9445c2cf96,2,1,2012-07-04,2012-07-04,1,False
train,Q_defd38a2521bed16640e,2,1,2013-10-02,2013-10-02,1,False
train,Q_deffdf016e68732c5bd0,2,1,2016-03-30,2016-03-30,1,False
train,Q_df0004a641beb3343cd3,2,1,2016-06-22,2016-06-22,1,False
train,Q_df00c94c90fb2d547037,2,1,2016-02-10,2016-02-10,1,False
train,Q_df018a5826001b18cba5,2,1,2012-07-04,2012-07-04,1,False
train,Q_df05921ae03550fa9c51,2,1,2015-12-09,2015-12-09,1,False
train,Q_df1736e87f1e2097f233,2,1,2016-02-10,2016-02-10,1,False
train,Q_df198f147aad7206c830,2,1,2015-09-09,2015-09-09,1,False
train,Q_df27f299413628ac97b7,2,1,2016-09-14,2016-09-14,1,False
train,Q_df36b7da1e287eeae2c3,2,1,2015-09-09,2015-09-09,1,False
train,Q_df433205f70fc3820ee1,2,1,2015-03-18,2015-03-18,1,False
train,Q_df63524db3a2bf630643,2,1,2015-03-04,2015-03-04,1,False
train,Q_df6c7b3693688eeab1b6,4,2,2014-07-09,2014-09-03,2,True
train,Q_df77c8dc5fef56958643,2,1,2015-04-15,2015-04-15,1,False
train,Q_df7c011108ff8c917c27,2,1,2013-10-23,2013-10-23,1,False
train,Q_df87b492173ced5db02d,2,1,2014-12-31,2014-12-31,1,False
train,Q_df90ab744f8016e94bfa,2,1,2014-04-09,2014-04-09,1,False
train,Q_df923bb867840f1cf3a9,2,1,2013-11-13,2013-11-13,1,False
train,Q_df9902a470c77fae449b,2,1,2015-12-16,2015-12-16,1,False
train,Q_df9d0ecdff406f2abb35,2,1,2015-03-25,2015-03-25,1,False
train,Q_dfa3017839b741a0aeee,2,1,2016-08-03,2016-08-03,1,False
train,Q_dfaf1dfe7af56871da09,2,1,2013-01-23,2013-01-23,1,False
train,Q_dfaf5c9a3936fac60510,2,1,2013-12-04,2013-12-04,1,False
train,Q_dfb040ac84fea9f44974,2,1,2016-01-13,2016-01-13,1,False
train,Q_dfb1b9e2994dd4e75a23,2,1,2012-09-05,2012-09-05,1,False
train,Q_dfc64f939e3714457724,2,1,2016-06-22,2016-06-22,1,False
train,Q_dfd87fce34e833e17591,2,1,2015-02-25,2015-02-25,1,False
train,Q_dfda9f2a4d2fd224d1a6,2,1,2016-06-01,2016-06-01,1,False
train,Q_dfe33070d0b4b7334103,2,1,2016-06-08,2016-06-08,1,False
train,Q_dfe6c1829d89f6b2f1c5,2,1,2014-03-12,2014-03-12,1,False
train,Q_dfec7bbde90559c27f7c,2,1,2015-04-22,2015-04-22,1,False
train,Q_dff137f132dc0265a58f,2,1,2014-04-23,2014-04-23,1,False
train,Q_dff1be9b338bdfa06810,2,1,2013-01-02,2013-01-02,1,False
train,Q_e0087cedc94c2b2b6c33,2,1,2014-10-15,2014-10-15,1,False
train,Q_e00b75d33ef35a28c5e0,2,1,2016-03-02,2016-03-02,1,False
train,Q_e00bb63055f7aaf458a5,2,1,2015-07-29,2015-07-29,1,False
train,Q_e0170845bb7de79df8ba,2,1,2014-05-07,2014-05-07,1,False
train,Q_e022bdcdcbf2bab51a32,2,1,2013-02-13,2013-02-13,1,False
train,Q_e024b575e77cfa25f3cb,2,1,2013-10-02,2013-10-02,1,False
train,Q_e028911517b09314672c,2,1,2014-08-27,2014-08-27,1,False
train,Q_e0348931b310c016e787,2,1,2014-06-04,2014-06-04,1,False
train,Q_e05809355c00b14c5f8c,2,1,2015-07-15,2015-07-15,1,False
train,Q_e064eb410d770eb9623d,2,1,2016-08-24,2016-08-24,1,False
train,Q_e0677abed544386eb9ed,2,1,2014-06-18,2014-06-18,1,False
train,Q_e06d41defc9142175687,2,1,2013-06-26,2013-06-26,1,False
train,Q_e06da6c2cc2e6e0fc89f,2,1,2013-07-17,2013-07-17,1,False
train,Q_e073466448cef44f18b5,2,1,2013-06-19,2013-06-19,1,False
train,Q_e074d7e0a858b8f0ba5a,2,1,2015-10-28,2015-10-28,1,False
train,Q_e07ad156ab73b3faefa2,2,1,2014-10-29,2014-10-29,1,False
train,Q_e0810c3ce00a28f28b1b,2,1,2013-11-27,2013-11-27,1,False
train,Q_e08baf393526fce844b4,2,1,2016-05-04,2016-05-04,1,False
train,Q_e08fb66df6dcc05d8b25,2,1,2015-10-28,2015-10-28,1,False
train,Q_e09bd61db926d5f2d70e,2,1,2014-02-05,2014-02-05,1,False
train,Q_e0a1b704995100edef7b,2,1,2016-09-21,2016-09-21,1,False
train,Q_e0ac6febda8b88cee5d6,2,1,2015-06-17,2015-06-17,1,False
train,Q_e0accd870624e209f334,2,1,2016-08-10,2016-08-10,1,False
train,Q_e0b1eb1dd88513a13f7f,2,1,2015-11-25,2015-11-25,1,False
train,Q_e0b35e9ca78f00a029db,2,1,2013-05-22,2013-05-22,1,False
train,Q_e0b4bb34e42f534b7063,2,1,2015-03-25,2015-03-25,1,False
train,Q_e0bd732d726e1d107701,2,1,2016-03-02,2016-03-02,1,False
train,Q_e0c744ff5141a506c1e8,2,1,2014-10-01,2014-10-01,1,False
train,Q_e0d1229867563099075d,2,1,2014-02-05,2014-02-05,1,False
train,Q_e0d1c9462af4e73a420a,2,1,2014-04-30,2014-04-30,1,False
train,Q_e0d772673b069081e80c,2,1,2012-09-26,2012-09-26,1,False
train,Q_e0dd65369e64179814dc,2,1,2012-10-03,2012-10-03,1,False
train,Q_e0e78558e797ed7c289f,2,1,2014-02-19,2014-02-19,1,False
train,Q_e0ecf77da6df6536759e,2,1,2016-08-10,2016-08-10,1,False
train,Q_e0ede01467385c6e8880,2,1,2012-10-10,2012-10-10,1,False
train,Q_e0ef7765b4525f848a9f,2,1,2014-09-17,2014-09-17,1,False
train,Q_e0f06b6ae01b55efbdb5,2,1,2012-07-11,2012-07-11,1,False
train,Q_e0f73ee22277009b4525,2,1,2013-07-17,2013-07-17,1,False
train,Q_e0f91a71bb3725c25b07,2,1,2015-07-01,2015-07-01,1,False
train,Q_e0fb6f608976cfe3f216,2,1,2012-09-19,2012-09-19,1,False
train,Q_e0fb9d6ba2094344eeee,2,1,2012-09-19,2012-09-19,1,False
train,Q_e10ff9d932efbbc7e053,2,1,2013-09-04,2013-09-04,1,False
train,Q_e1175409cccee302d82a,2,1,2015-10-21,2015-10-21,1,False
train,Q_e12029f1fa6864280c3a,2,1,2012-09-19,2012-09-19,1,False
train,Q_e12c5214b64dc536b09d,2,1,2014-11-19,2014-11-19,1,False
train,Q_e1348e492accba66066b,2,1,2012-07-25,2012-07-25,1,False
train,Q_e136c68ef0ff9c597537,2,1,2015-10-21,2015-10-21,1,False
train,Q_e13db8ef3f3c09ac5e91,2,1,2016-02-10,2016-02-10,1,False
train,Q_e13e66517c9c9cc0ab44,2,1,2014-03-12,2014-03-12,1,False
train,Q_e145abf548b898c87143,2,1,2015-06-10,2015-06-10,1,False
train,Q_e14d34933c9a8aee961b,2,1,2012-10-24,2012-10-24,1,False
train,Q_e156cfd82397573bbfb2,2,1,2013-06-12,2013-06-12,1,False
train,Q_e1651023076e5faa7bbe,2,1,2013-05-22,2013-05-22,1,False
train,Q_e1724e59728470a1f0a0,2,1,2016-01-13,2016-01-13,1,False
train,Q_e17690a2747d821a781a,2,1,2015-04-22,2015-04-22,1,False
train,Q_e17fe2b02fc373373f3e,2,1,2015-09-30,2015-09-30,1,False
train,Q_e186160ffd40e1151f79,2,1,2014-02-19,2014-02-19,1,False
train,Q_e18da6d3613cc4adbeb3,2,1,2015-04-15,2015-04-15,1,False
train,Q_e18eca22af987797542c,2,1,2014-10-15,2014-10-15,1,False
train,Q_e18f877ef3851e7c0673,2,1,2012-09-05,2012-09-05,1,False
train,Q_e19170bf2697938ab6cb,2,1,2015-09-23,2015-09-23,1,False
train,Q_e1934d4d10dcd37ea32b,2,1,2015-08-26,2015-08-26,1,False
train,Q_e1a041252c490fe2289e,2,1,2013-08-21,2013-08-21,1,False
train,Q_e1a999c2df3409bd62c0,2,1,2013-03-27,2013-03-27,1,False
train,Q_e1ac866572722ae26638,2,1,2014-02-05,2014-02-05,1,False
train,Q_e1b3ca3a23a3dd651e51,2,1,2014-04-09,2014-04-09,1,False
train,Q_e1b5675ea6fef68e3914,2,1,2015-01-14,2015-01-14,1,False
train,Q_e1b67a43d6bccfcda416,2,1,2012-08-29,2012-08-29,1,False
train,Q_e1b7240d6d885546c91e,2,1,2012-12-19,2012-12-19,1,False
train,Q_e1b799e306072e2fc3c7,2,1,2016-03-23,2016-03-23,1,False
train,Q_e1c2ee9d24770bd3e74f,2,1,2015-07-15,2015-07-15,1,False
train,Q_e1c5510d6b55bc3dcd9b,2,1,2016-02-10,2016-02-10,1,False
train,Q_e1e7bf3d5f813b0009b8,2,1,2015-12-02,2015-12-02,1,False
train,Q_e1f184e7537f75c7c25d,2,1,2013-12-04,2013-12-04,1,False
train,Q_e1f1a63ef6663d0286fa,2,1,2013-01-02,2013-01-02,1,False
train,Q_e201502519ab1082b750,2,1,2013-10-16,2013-10-16,1,False
train,Q_e205dd1f7836b7081a7e,2,1,2015-05-20,2015-05-20,1,False
train,Q_e2103ed74196c2a219f8,2,1,2016-01-20,2016-01-20,1,False
train,Q_e21629191f0397b7505b,2,1,2016-06-29,2016-06-29,1,False
train,Q_e219686878adc9ca7274,2,1,2016-07-27,2016-07-27,1,False
train,Q_e22583bdbbdc753c671a,2,1,2013-03-20,2013-03-20,1,False
train,Q_e23ab586a16826a1be7f,2,1,2015-10-28,2015-10-28,1,False
train,Q_e2463ed77ff948eb9ef0,2,1,2013-04-24,2013-04-24,1,False
train,Q_e2471b1c66c5605a5d53,2,1,2015-12-02,2015-12-02,1,False
train,Q_e2575277164c9473e1b2,2,1,2013-10-09,2013-10-09,1,False
train,Q_e258017bd06998eeb0dd,2,1,2016-09-07,2016-09-07,1,False
train,Q_e25c744a11a63648a97d,2,1,2012-11-07,2012-11-07,1,False
train,Q_e267ec18b2f6ecd3351d,2,1,2014-02-05,2014-02-05,1,False
train,Q_e26af4d23028345030df,2,1,2013-12-18,2013-12-18,1,False
train,Q_e273de00da463c4e7933,2,1,2014-10-22,2014-10-22,1,False
train,Q_e27e1cb990dad6c05887,2,1,2015-07-29,2015-07-29,1,False
train,Q_e27f5338ac1bdd3df9ba,2,1,2012-11-07,2012-11-07,1,False
train,Q_e29467429a5a818b2fb9,2,1,2014-04-23,2014-04-23,1,False
train,Q_e29f54e447a1b3b22413,2,1,2012-12-19,2012-12-19,1,False
train,Q_e2b8c7c79184ecdb87e0,2,1,2014-12-24,2014-12-24,1,False
train,Q_e2d6e4d0aeb7731fe063,2,1,2015-02-11,2015-02-11,1,False
train,Q_e2d7f850b3a1e5a4f930,2,1,2012-07-04,2012-07-04,1,False
train,Q_e2ebb46700f3ada0bd0b,2,1,2016-04-27,2016-04-27,1,False
train,Q_e2ec473c9c5e3a9b72d9,2,1,2016-07-20,2016-07-20,1,False
train,Q_e2fab68d376c49282a4f,2,1,2013-02-13,2013-02-13,1,False
train,Q_e2fd9721baecad93f51c,2,1,2015-03-04,2015-03-04,1,False
train,Q_e3044670429519d294a5,2,1,2015-02-25,2015-02-25,1,False
train,Q_e3044c6b6ecc16a59343,2,1,2015-03-18,2015-03-18,1,False
train,Q_e30af24d18a4e88a0054,2,1,2015-02-25,2015-02-25,1,False
train,Q_e30e6112f1d62d168ece,2,1,2013-10-02,2013-10-02,1,False
train,Q_e321d504572086f34a6d,2,1,2016-06-22,2016-06-22,1,False
train,Q_e3246d1bef48a6003b67,2,1,2012-08-29,2012-08-29,1,False
train,Q_e32e5daef35700258839,2,1,2016-06-22,2016-06-22,1,False
train,Q_e330935f9aa8974009cb,2,1,2016-07-13,2016-07-13,1,False
train,Q_e338facc62202133188e,2,1,2014-09-17,2014-09-17,1,False
train,Q_e33a9380a334e55dd9a4,2,1,2012-10-03,2012-10-03,1,False
train,Q_e3480e1a798599404ea4,2,1,2013-10-30,2013-10-30,1,False
train,Q_e34eafbff3d19734c471,2,1,2013-04-10,2013-04-10,1,False
train,Q_e350ed2938a5d3fc95a8,2,1,2015-06-17,2015-06-17,1,False
train,Q_e364253847e7db594704,2,1,2014-10-08,2014-10-08,1,False
train,Q_e36d79f179975c8f385a,2,1,2015-01-14,2015-01-14,1,False
train,Q_e3740e9f414879793f9c,2,1,2013-11-06,2013-11-06,1,False
train,Q_e37577495c687b40f217,2,1,2013-05-29,2013-05-29,1,False
train,Q_e37ffb834577a06520c6,2,1,2014-07-02,2014-07-02,1,False
train,Q_e3812ecaad21bd056726,2,1,2015-01-07,2015-01-07,1,False
train,Q_e3814998ceb4a2c71b97,2,1,2015-11-18,2015-11-18,1,False
train,Q_e3834aecc0e243325d00,2,1,2013-10-30,2013-10-30,1,False
train,Q_e384120c9b203abaa13c,2,1,2015-09-16,2015-09-16,1,False
train,Q_e38f42cf3b3a8bf6720f,2,1,2015-01-21,2015-01-21,1,False
train,Q_e39335ff1ab64306e9f4,2,1,2014-08-13,2014-08-13,1,False
train,Q_e394e593ab4d4cbbf3d3,2,1,2013-04-17,2013-04-17,1,False
train,Q_e3a576cfd9ac8668750e,2,1,2016-04-13,2016-04-13,1,False
train,Q_e3a73151b80a26c5e25e,2,1,2016-03-16,2016-03-16,1,False
train,Q_e3a971131da980015036,2,1,2013-08-21,2013-08-21,1,False
train,Q_e3ac632772585250b13e,2,1,2013-02-13,2013-02-13,1,False
train,Q_e3d230d182f8efb8721a,2,1,2012-08-01,2012-08-01,1,False
train,Q_e3d3344e542bc7b60907,2,1,2013-01-30,2013-01-30,1,False
train,Q_e3d497f8b2ab62cfe2e5,2,1,2014-12-17,2014-12-17,1,False
train,Q_e3db77890e2f9dca83a5,2,1,2013-06-26,2013-06-26,1,False
train,Q_e3dffe713a8e5ac01269,2,1,2013-01-30,2013-01-30,1,False
train,Q_e3e5264828aa44a00584,2,1,2015-09-02,2015-09-02,1,False
train,Q_e3ee7dd637245b6d514b,2,1,2012-09-12,2012-09-12,1,False
train,Q_e3f133786c0f252ed4bb,2,1,2013-11-13,2013-11-13,1,False
train,Q_e3faf7d9dc38f4ac1696,2,1,2016-01-13,2016-01-13,1,False
train,Q_e3febce84a1021531bfc,2,1,2014-02-05,2014-02-05,1,False
train,Q_e401f932c6336a6b1bad,2,1,2015-06-03,2015-06-03,1,False
train,Q_e4056670b12037ad661a,2,1,2015-07-22,2015-07-22,1,False
train,Q_e4090d1e32f8293a2b03,2,1,2013-12-04,2013-12-04,1,False
train,Q_e4120327af79a2de5a26,2,1,2016-03-02,2016-03-02,1,False
train,Q_e41be869f0d9d6cdcf8a,2,1,2016-07-20,2016-07-20,1,False
train,Q_e41e79883cdfb7ce9e3b,2,1,2013-12-18,2013-12-18,1,False
train,Q_e428c6793dbf975eaab5,2,1,2013-10-30,2013-10-30,1,False
train,Q_e440d030d588777b7755,2,1,2013-03-20,2013-03-20,1,False
train,Q_e469dd70a1e0050f447f,2,1,2012-07-04,2012-07-04,1,False
train,Q_e46ce777206c2108f065,2,1,2013-09-04,2013-09-04,1,False
train,Q_e475d78c5f8e9e54d5af,2,1,2014-08-27,2014-08-27,1,False
train,Q_e47f1f42d2a01ab36117,2,1,2014-09-17,2014-09-17,1,False
train,Q_e48b397bf674c352f060,2,1,2015-11-04,2015-11-04,1,False
train,Q_e4945a1deb0fe7461334,2,1,2015-03-18,2015-03-18,1,False
train,Q_e49ec3e0bd474d611386,2,1,2015-12-02,2015-12-02,1,False
train,Q_e4c1673b63a8dbc8ae89,2,1,2013-12-04,2013-12-04,1,False
train,Q_e4cd967f59f16b508a7f,2,1,2012-08-01,2012-08-01,1,False
train,Q_e4cfcc7ad452e9f749c6,4,2,2013-06-12,2014-04-30,2,True
train,Q_e4f1187cc894fcd1fac4,2,1,2014-10-01,2014-10-01,1,False
train,Q_e4f5423740ad837a1b99,2,1,2015-05-20,2015-05-20,1,False
train,Q_e4fab5624cbc4be6cb29,2,1,2014-10-01,2014-10-01,1,False
train,Q_e4ff101cd8e6d28c1689,2,1,2013-10-23,2013-10-23,1,False
train,Q_e5086c02cefc9e3e0be4,2,1,2013-11-20,2013-11-20,1,False
train,Q_e509fb45c3862b616b19,2,1,2014-05-21,2014-05-21,1,False
train,Q_e50c19ae29ee28a30cbf,2,1,2012-11-07,2012-11-07,1,False
train,Q_e5116f504f8ae6a4bd12,2,1,2014-07-30,2014-07-30,1,False
train,Q_e51df9791872a7d69e90,2,1,2014-10-08,2014-10-08,1,False
train,Q_e531ecdf3dfc9e30336e,2,1,2014-10-01,2014-10-01,1,False
train,Q_e53f6d083d5dbc0f9be1,2,1,2014-10-15,2014-10-15,1,False
train,Q_e540e903f2af073ec0eb,2,1,2016-06-01,2016-06-01,1,False
train,Q_e552de78910a1337d799,2,1,2015-07-01,2015-07-01,1,False
train,Q_e557d7db9f97ac386c06,2,1,2013-12-04,2013-12-04,1,False
train,Q_e564265e97b0197c3a7f,2,1,2015-09-23,2015-09-23,1,False
train,Q_e576a3d5768104958059,2,1,2013-11-20,2013-11-20,1,False
train,Q_e5901edf979dd8efe246,2,1,2016-01-27,2016-01-27,1,False
train,Q_e5921a04368f37b200ac,2,1,2015-10-14,2015-10-14,1,False
train,Q_e597f77f871467b749ee,2,1,2015-12-02,2015-12-02,1,False
train,Q_e59ecbc8d5d793929188,2,1,2014-12-03,2014-12-03,1,False
train,Q_e5a45de5494e8093cfb6,2,1,2016-07-06,2016-07-06,1,False
train,Q_e5b283ff9179346188d9,2,1,2013-12-04,2013-12-04,1,False
train,Q_e5c382762d33880df941,2,1,2013-09-18,2013-09-18,1,False
train,Q_e5cdaecf471e626135d9,2,1,2013-08-21,2013-08-21,1,False
train,Q_e5d28dfc0fba09e8db22,2,1,2016-03-09,2016-03-09,1,False
train,Q_e5d9f06bec1743b29483,2,1,2016-03-02,2016-03-02,1,False
train,Q_e5e1f8cf4ae625bb0285,2,1,2013-03-06,2013-03-06,1,False
train,Q_e5e50c549e9440f882d3,2,1,2015-07-29,2015-07-29,1,False
train,Q_e5e92de62ff65dd8cd5f,2,1,2014-11-26,2014-11-26,1,False
train,Q_e5e969d4b4194ce85c1a,2,1,2014-05-21,2014-05-21,1,False
train,Q_e5e98fd07715f3619e3c,2,1,2015-06-10,2015-06-10,1,False
train,Q_e5efaa2a47c6fc42e976,2,1,2015-11-18,2015-11-18,1,False
train,Q_e601cda4e9b37f61126d,2,1,2014-09-24,2014-09-24,1,False
train,Q_e611a3ec7e87476896b8,2,1,2016-03-02,2016-03-02,1,False
train,Q_e6208377ba3c9d6b99f4,2,1,2016-02-17,2016-02-17,1,False
train,Q_e623abb6ed4f803988ee,2,1,2013-06-19,2013-06-19,1,False
train,Q_e62e051df240595921b6,2,1,2013-10-09,2013-10-09,1,False
train,Q_e62f59d8f5660cd8a9f9,2,1,2013-09-18,2013-09-18,1,False
train,Q_e6418c8831f6b0606383,2,1,2013-11-13,2013-11-13,1,False
train,Q_e64dd0b73a2ee64d75af,2,1,2012-07-25,2012-07-25,1,False
train,Q_e64f0f688d2b6ac0404a,2,1,2015-07-29,2015-07-29,1,False
train,Q_e651f88583f2ae258837,2,1,2014-06-18,2014-06-18,1,False
train,Q_e658362d2652e7c75f92,2,1,2014-10-29,2014-10-29,1,False
train,Q_e659f03ba4530f9b1811,2,1,2013-10-16,2013-10-16,1,False
train,Q_e65bb6db3e8a937a20d1,2,1,2015-11-25,2015-11-25,1,False
train,Q_e65e6518b3ae73b40cdb,2,1,2012-12-12,2012-12-12,1,False
train,Q_e6635c5b6407573baea5,2,1,2016-04-20,2016-04-20,1,False
train,Q_e67f94dd09af1618fc51,2,1,2016-09-21,2016-09-21,1,False
train,Q_e6837401ecf773cf7493,2,1,2016-04-06,2016-04-06,1,False
train,Q_e68ae4ed0c78ae8e4bbe,2,1,2014-08-27,2014-08-27,1,False
train,Q_e697d94c845a8b4d1b2a,2,1,2012-09-12,2012-09-12,1,False
train,Q_e6a575eb329fc4200f6f,2,1,2016-03-02,2016-03-02,1,False
train,Q_e6a981a2f1cb64213b73,2,1,2014-11-19,2014-11-19,1,False
train,Q_e6ad699f1e4d46353e88,2,1,2014-06-18,2014-06-18,1,False
train,Q_e6ba8c078b48edf245c0,2,1,2014-11-26,2014-11-26,1,False
train,Q_e6cbf8203adcff36dcad,2,1,2015-06-03,2015-06-03,1,False
train,Q_e6cf968b3d552c38096e,2,1,2014-05-07,2014-05-07,1,False
train,Q_e6ecf86543bc909fdf0d,2,1,2014-02-12,2014-02-12,1,False
train,Q_e7149642b594946dc0b1,2,1,2016-05-04,2016-05-04,1,False
train,Q_e716ef14ea6968f9451a,2,1,2014-12-31,2014-12-31,1,False
train,Q_e72007856b7e7149e03d,2,1,2014-10-01,2014-10-01,1,False
train,Q_e7250899799e1c015799,2,1,2016-03-02,2016-03-02,1,False
train,Q_e72e96c8d354cd28a0ef,2,1,2013-07-17,2013-07-17,1,False
train,Q_e73c1528eb4ca934bd8e,2,1,2014-04-09,2014-04-09,1,False
train,Q_e73f52f2a91214f25ab3,2,1,2013-10-02,2013-10-02,1,False
train,Q_e744ddaebdd1d78f29c6,2,1,2016-06-15,2016-06-15,1,False
train,Q_e751961e64249fe69a73,2,1,2016-03-02,2016-03-02,1,False
train,Q_e756102a4bc0ede6105c,2,1,2016-05-18,2016-05-18,1,False
train,Q_e757149eaa300fcb33d6,2,1,2015-11-18,2015-11-18,1,False
train,Q_e76021e109f865ca6a7b,2,1,2014-10-29,2014-10-29,1,False
train,Q_e7656a67c91e09eee4ef,2,1,2015-09-16,2015-09-16,1,False
train,Q_e766734c087875ff5fe4,2,1,2013-09-04,2013-09-04,1,False
train,Q_e7676001f4c97ca14991,2,1,2013-01-30,2013-01-30,1,False
train,Q_e76bfc92e30c06ea65a0,2,1,2013-04-24,2013-04-24,1,False
train,Q_e772ea9d399667ad8ca4,2,1,2013-08-14,2013-08-14,1,False
train,Q_e77422da11a132e3ba0f,2,1,2014-12-24,2014-12-24,1,False
train,Q_e776d3503da1baeb94d8,2,1,2016-07-06,2016-07-06,1,False
train,Q_e77c68bba49738889fb3,2,1,2016-06-01,2016-06-01,1,False
train,Q_e77d78da96570ebf7c15,2,1,2013-01-30,2013-01-30,1,False
train,Q_e77f13703164113ea18e,2,1,2013-05-29,2013-05-29,1,False
train,Q_e7908c014f754567acb9,2,1,2012-12-12,2012-12-12,1,False
train,Q_e795449a74b192963d8a,2,1,2014-08-06,2014-08-06,1,False
train,Q_e7980e01484484349a4b,2,1,2015-12-16,2015-12-16,1,False
train,Q_e79d2899c87f35a679d4,2,1,2012-08-01,2012-08-01,1,False
train,Q_e79feafca859a7d5f9f6,2,1,2015-11-11,2015-11-11,1,False
train,Q_e7a698b9fa5f996e3a6a,2,1,2012-12-05,2012-12-05,1,False
train,Q_e7af3568bd0828fb2bb7,2,1,2015-10-07,2015-10-07,1,False
train,Q_e7b2fdc8dfcb03cb3aab,2,1,2015-04-01,2015-04-01,1,False
train,Q_e7b5799a005ecbcce7cb,2,1,2016-06-01,2016-06-01,1,False
train,Q_e7b5a9f156cbccd3839b,2,1,2015-03-04,2015-03-04,1,False
train,Q_e7cb2259af42ef9b3ecd,2,1,2013-07-10,2013-07-10,1,False
train,Q_e7d6aa93ccd9b5fe7a49,2,1,2014-03-05,2014-03-05,1,False
train,Q_e7dcaee24c3e801c990d,2,1,2012-08-15,2012-08-15,1,False
train,Q_e7df51e14639b89e914c,2,1,2013-09-25,2013-09-25,1,False
train,Q_e7e4181d8d9211cdf4f4,2,1,2013-08-21,2013-08-21,1,False
train,Q_e7f35517de4ade936300,2,1,2016-06-08,2016-06-08,1,False
train,Q_e7f3921056497edd314e,2,1,2014-10-01,2014-10-01,1,False
train,Q_e80989b5d487d9bc9d98,2,1,2014-06-18,2014-06-18,1,False
train,Q_e80e704bfa5b5cb2b80f,2,1,2014-12-17,2014-12-17,1,False
train,Q_e80f76da301e6fb67a25,2,1,2015-09-02,2015-09-02,1,False
train,Q_e815d5207fb6c6befffe,2,1,2012-12-19,2012-12-19,1,False
train,Q_e819419954cfe5dd99f5,2,1,2013-03-13,2013-03-13,1,False
train,Q_e81b616b107565853a96,2,1,2013-03-20,2013-03-20,1,False
train,Q_e81d215331ea56174237,2,1,2015-03-04,2015-03-04,1,False
train,Q_e83ae9648c487edabcb4,2,1,2013-06-19,2013-06-19,1,False
train,Q_e83bedcf9377c1956cf0,2,1,2014-05-21,2014-05-21,1,False
train,Q_e83f4def68b616a974ef,2,1,2013-10-02,2013-10-02,1,False
train,Q_e85b373196580365a825,2,1,2014-02-12,2014-02-12,1,False
train,Q_e85c05690f0d4666e484,2,1,2012-09-26,2012-09-26,1,False
train,Q_e86741c0f62b94719205,2,1,2015-11-04,2015-11-04,1,False
train,Q_e867713d8d5ef7b31143,2,1,2013-11-27,2013-11-27,1,False
train,Q_e86a3c01f49fc9847532,2,1,2013-01-02,2013-01-02,1,False
train,Q_e8763bb7e99a4cf1c241,2,1,2016-05-04,2016-05-04,1,False
train,Q_e87655de16231d43067b,2,1,2016-02-03,2016-02-03,1,False
train,Q_e87dac03ee360d0fc3b5,2,1,2015-06-17,2015-06-17,1,False
train,Q_e880d950c39367d0080b,2,1,2015-10-14,2015-10-14,1,False
train,Q_e88bb09c1abeed3d632b,2,1,2016-09-14,2016-09-14,1,False
